Regulation,Ensembl ID,log2 Fold Change,Adj.Pval,Symbol,Chr,Type,NSIP_73,NSIP_117,NSIP_122,NSIP_173,NSIP_179,NSIP_187,NSIP_197,NSIP_203,NSIP_80,NSIP_63,NSIP_81,NSIP_82,NSIP_84,NSIP_93,HEALTHY_24,HEALTHY_30,HEALTHY_32
Up,AC130456.6,9.177140391,1.27E-05,NA,NANA,NA,2,5.988736037,3.890514063,2.500692683,5.791353956,4.060079415,2,3.172566661,5.687353186,4.273204851,8.615282044,4.129777112,7.70315378,5.125107117,2,2,2
Up,ENSG00000243398,9.171028714,7.81E-10,RN7SL141P,3q26.31,misc_RNA,4.892907059,6.275157987,5.564462623,7.121585642,6.356317683,6.504807329,5.878984378,7.223792677,5.6653717,5.87702823,5.084399285,4.399690162,4.127977611,5.247499287,2,2,2
Up,ENSG00000114638,9.142342019,1.93E-08,UPK1B,3q13.32,protein_coding,5.813797231,9.259668995,5.948687125,2.87167451,6.95294054,7.052617276,5.067592255,3.910376565,8.236730246,6.123603902,10.82654607,4.678612313,10.2001793,6.564326231,2.187861428,2.191566477,2.193015684
Up,ENSG00000155966,9.129458181,1.95E-14,AFF2,Xq28,protein_coding,6.772553776,10.00509793,5.618470243,7.416053331,9.032921682,7.184229703,10.03088883,9.199475983,9.706311622,8.184870979,7.948663004,7.062397487,6.671543527,11.10994624,2.187861428,2,2.653154559
Up,ENSG00000284835,9.109092665,1.33E-06,DEFA3,CHR_HG76_PATCH,protein_coding,4.242507246,4.717722894,5.861793194,3.714535692,5.939624813,8.432101659,11.69344821,2,4.930376854,5.579441441,4.832203707,5.880792704,2.438129562,7.041278024,2,2,2
Up,ENSG00000247809,9.106914077,2.93E-07,NR2F2-AS1,15q26.2,lncRNA,4.810025308,6.030373731,4.204838992,2.500692683,5.959615125,4.219648425,4.383849221,2.32287965,6.461925747,7.485963214,7.484079626,5.766128124,6.832921143,4.281655173,2,2,2
Up,ENSG00000275708,9.101896439,1.04E-06,MIR3648-1,21p11.2,miRNA,7.889074219,4.165577728,5.116321593,4.304943485,4.715106929,5.490805971,8.18443231,5.589318648,3.355227911,2,5.912365656,3.087801944,4.577212005,5.207844491,2,2,2
Up,AC009716.2,9.095358018,2.15E-09,NA,NANA,NA,3.964514162,5.036565194,5.990247153,6.267182219,4.849738854,5.920625824,7.933682596,5.589318648,5.597343327,6.482888383,6.017090358,5.386010222,4.777150275,4.843937167,2,2,2
Up,AC079316.1,9.095000165,1.93E-09,NA,NANA,NA,4.177867983,5.427886313,6.639103598,6.694521649,5.650882313,6.907781896,6.395169274,6.718816304,5.792501001,6.029967926,4.635686137,4.776650969,3.472089076,5.59360282,2,2,2
Up,ENSG00000276368,9.077061018,3.63E-10,H2AC14,6p22.1,protein_coding,8.268568326,6.585601935,8.483020154,7.524059337,7.249373252,7.519447636,9.416381989,8.725805734,7.486370231,3.402244509,4.921258088,6.455116193,7.210113517,6.039964746,2.187861428,2.191566477,2
Up,ENSG00000200169,9.053175341,1.87E-08,RNU5D-1,1p34.1,snRNA,7.112270085,7.107270288,7.065747969,7.39487013,5.998783489,8.695746511,6.71784889,4.588923178,7.124934478,3.673933092,6.275367235,5.692683294,6.346186924,3.613495145,2.187861428,2,2
Up,AC073140.1,9.045015179,3.98E-09,NA,NANA,NA,4.810025308,5.809015067,5.25916675,6.496617154,6.415409889,6.79825069,4.058127951,3.172566661,7.203304214,4.273204851,5.799439828,5.692683294,5.765222398,5.794365545,2,2,2
Up,ENSG00000283646,9.043319264,1.36E-06,LINC02009,3p21.31,lncRNA,3.964514162,3.830554601,2.927940217,5.814460302,4.806242724,3.973148109,8.909227054,4.003565098,5.525947733,6.44711056,4.061488961,4.271036688,3.800714192,9.067407426,2,2,2
Up,AC068647.1,9.033936726,1.72E-06,NA,NANA,NA,2.500483405,6.514026677,4.056220031,2.87167451,6.036916501,5.289645328,3.039011018,3.172566661,5.890503185,5.822220053,8.348513116,3.887992662,6.730583355,3.486679494,2,2,2
Up,ENSG00000065618,9.011589983,1.54E-07,COL17A1,10q25.1,protein_coding,6.048827423,5.364184135,5.67052882,2.500692683,4.279077529,3.300486713,7.908568916,4.173621971,4.73316134,7.432075311,5.331856222,6.066691423,4.952722379,4.943874144,2,2,2
Up,AC092139.2,8.9980044,5.14E-12,NA,NANA,NA,5.974658375,6.222243004,8.711414191,7.822618662,6.714958774,8.281953793,9.065089078,7.335550527,7.313412224,7.999694478,7.305367896,6.842339711,6.038772323,6.911519324,2.187861428,2,2.193015684
Up,AL589863.1,8.989689317,9.61E-09,NA,NANA,NA,4.579240509,4.556072476,6.251806503,6.986504789,5.157277109,7.17452114,6.320970858,5.732313905,5.852097434,6.551887441,3.895580337,5.256074143,3.645738482,4.281655173,2,2,2
Up,AC090220.1,8.967718733,5.54E-09,NA,NANA,NA,3.714039411,4.86307198,6.473144388,6.561427201,5.381296471,6.213925476,7.20413412,5.463751819,5.573935188,6.854650021,4.526382684,5.221675518,4.18538021,4.494371004,2,2,2
Up,ENSG00000252577,8.962028614,5.71E-07,SCARNA20,17q23.2,scaRNA,7.483800676,3.112468962,4.204838992,3.166508634,3.746322937,3.43668046,4.058127951,5.048570521,3.65203487,4.567879846,6.206168761,6.760837779,6.419787098,7.541508236,2,2,2
Up,AC079915.1,8.940609714,3.22E-09,NA,NANA,NA,4.892907059,4.373996885,5.990247153,6.45628594,5.381296471,5.988689214,6.072301226,5.326205157,4.291585357,7.604386203,5.624839877,5.667346633,4.885035371,4.426891474,2,2,2
Up,ENSG00000252712,8.925032836,9.57E-05,SCARNA14,15q22.31,scaRNA,6.761567864,2.763234881,2,2.271959108,3.321149646,2.314816316,2,2.32287965,2.831218676,4.273204851,6.170283707,5.902671209,6.671543527,8.468366784,2,2,2
Up,ENSG00000214128,8.888755308,4.55E-06,TMEM213,7q34,protein_coding,5.558497257,6.129495694,5.039219424,2,6.371319192,4.724350208,3.039011018,2.586548077,6.369779701,6.029967926,9.004728417,4.72846426,8.464215304,6.307194864,2.187861428,2,2
Up,AC008764.10,8.869440904,1.00E-08,NA,NANA,NA,4.420676091,4.665826194,5.948687125,5.956172443,4.972872363,6.175502988,7.629987604,4.811428602,5.002286449,6.617736591,4.832203707,5.5885522,3.561524859,5.125107117,2,2,2
Up,ENSG00000207016,8.824398855,1.87E-06,SNORA36C,2p13.3,snoRNA,7.086089782,2.30150653,5.67052882,3.29403227,3.191915294,3.675671194,4.383849221,3.172566661,3.820632321,4.812455238,4.87741793,6.331525521,7.712946877,6.625802898,2,2,2
Up,AC123595.1,8.818960763,4.21E-08,NA,NANA,NA,3.293609595,5.488894267,4.056220031,5.814460302,5.675264741,4.555095981,6.242748499,6.923457922,5.398493848,5.366117969,5.868250256,3.973169967,3.376740405,7.211348871,2,2,2
Up,ENSG00000105388,8.80980074,8.46E-11,CEACAM5,19q13.2,protein_coding,7.689071985,10.79747557,7.596466485,4.110744705,8.250708924,8.149460383,8.870735122,6.048858104,9.818873792,6.168237308,12.28434756,6.347565884,10.07951692,7.810004179,2.638116342,2.774009101,2
Up,AC125437.2,8.80347238,2.80E-07,NA,NANA,NA,3.714039411,4.007769289,6.811303084,6.251555042,6.162963393,6.679715463,7.07464996,4.647848509,4.81530987,6.211531206,3.371327135,5.075241143,3.274641306,2.599299359,2,2,2
Up,ENSG00000227308,8.796853592,6.17E-06,LINC02832,2q35,lncRNA,3.410748135,5.784890121,3.235014154,2,4.932984268,4.430113682,3.636746245,2.586548077,5.344182951,5.366117969,8.295363234,4.459955653,6.730583355,4.791246753,2,2,2
Up,ENSG00000250929,8.77621199,5.63E-06,LINC01181,8q22.3,lncRNA,3.619853155,6.257734418,2.537324753,4.629043955,6.055611578,2.982154384,2,4.758936071,5.687353186,5.87702823,3.239005741,4.202135115,3.561524859,8.313509763,2,2,2
Up,AP003086.1,8.775674643,1.15E-05,NA,NANA,NA,3.293609595,5.191416516,2,5.216897877,5.69924193,2.792072235,2,7.746129826,5.450834147,6.211531206,4.137797017,2.744419226,3.800714192,7.425288838,2,2,2
Up,ENSG00000277075,8.767882119,8.08E-38,H2AC8,6p22.2,protein_coding,10.93883253,9.237619203,10.26617571,9.51351457,9.501967367,9.464132045,10.19046634,10.14044393,10.00978568,7.604386203,8.529363672,9.685385969,10.45117679,9.40865795,2.187861428,2.648936706,2.894452715
Up,AL121899.4,8.764407037,2.50E-06,NA,NANA,NA,2.871350845,7.526430585,2.537324753,5.814460302,6.213785146,2.573089984,5.529594309,5.326205157,6.57235848,6.410422859,6.494351791,4.459955653,4.577212005,9.108366073,2,2.191566477,2
Up,AC005072.1,8.76108402,1.11E-08,NA,NANA,NA,4.039193248,4.238447928,6.21722105,6.45628594,5.768871413,5.89720525,7.119115194,5.091656161,5.229013683,6.334124053,5.230952274,4.776650969,4.18538021,3.837904181,2,2,2
Up,ENSG00000133083,8.733402253,4.48E-07,DCLK1,13q13.3,protein_coding,4.475490268,6.222243004,4.462782269,2.87167451,3.191915294,3.43668046,5.391405783,3.910376565,3.55972141,7.193812574,6.940220858,5.766128124,6.74019263,4.991361056,2,2,2
Up,ENSG00000236535,8.73060287,6.96E-09,RC3H1-IT1,1q25.1,lncRNA,4.242507246,4.61199278,5.618470243,5.609058005,5.381296471,5.521765731,7.59892599,5.589318648,4.64605125,6.123603902,5.651114127,4.573422509,4.345037619,5.125107117,2,2,2
Up,ENSG00000184260,8.727216351,1.10E-32,H2AC20,1q21.2,protein_coding,11.38688908,10.33709283,10.48729393,10.38170095,10.04972192,10.3489778,10.42106007,10.53221566,10.99326319,5.287373576,9.427760287,10.85387065,11.57392368,10.66910558,3.170992626,2.774009101,2.778842563
Up,ENSG00000151322,8.715650129,4.49E-05,NPAS3,14q13.1,protein_coding,4.579240509,5.116067474,2,2,4.513502697,3.43668046,3.636746245,2,4.347874008,7.081616354,8.000674401,5.075241143,6.320794808,4.679715807,2,2,2
Up,ENSG00000154529,8.71555452,1.08E-06,CNTNAP3B,9p11.2,protein_coding,3.519085808,5.263024795,3.890514063,3.29403227,4.341350516,3.561118953,3.636746245,3.462457117,5.1987252,5.980767721,8.196247124,4.72846426,6.383456306,5.037334597,2,2,2
Up,ENSG00000206652,8.711935955,2.12E-08,RNU1-1,1p36.13,snRNA,4.932628166,6.680192382,4.056220031,4.629043955,4.401046386,5.988689214,5.391405783,4.704461244,4.893031709,3.673933092,6.918753479,6.784597632,5.223252033,4.679715807,2,2,2
Up,ENSG00000079841,8.70861085,2.62E-12,RIMS1,6q13,protein_coding,7.379876519,10.56313918,7.909713834,5.814460302,8.461657473,8.149460383,8.098208746,4.091097756,9.951942609,7.57153122,11.45354013,6.498862995,11.40675155,8.280438877,2.503065652,2.191566477,2.778842563
Up,ENSG00000206634,8.701556018,3.81E-06,SNORA22,7q11.21,snoRNA,9.983734701,3.112468962,2.927940217,5.609058005,5.049485099,4.776625921,2,4.527488239,5.525947733,7.636509598,11.12955909,9.602593616,10.95267952,11.24770133,2.503065652,2.360652009,2.515462468
Up,ENSG00000124102,8.699369126,3.80E-10,PI3,20q13.12,protein_coding,9.134861063,13.796805,6.901197408,11.67984196,12.62740908,7.672140212,8.485503468,12.64702592,14.32018977,9.096258104,12.76166486,11.17306686,9.76575933,16.06189596,5.180512283,5.139169297,3.001481854
Up,ENSG00000069431,8.697078952,6.58E-05,ABCC9,12p12.1,protein_coding,4.420676091,2.948393634,2.927940217,2,3.835567079,2.314816316,4.649406881,2,3.116884692,8.024183678,6.404538374,5.667346633,7.196217039,4.426891474,2,2,2
Up,AL731559.1,8.684954985,9.06E-11,NA,NANA,NA,5.39750352,6.05075044,8.475723331,8.015382371,6.806103638,8.169149409,8.285434692,7.987670083,6.926679491,7.149975468,6.794608676,6.007347459,5.606166135,5.846944226,2.187861428,2.191566477,2
Up,ENSG00000201448,8.666200148,1.99E-05,SNORA63C,1p34.3,snoRNA,6.548012704,3.25977518,2,3.965045117,4.715106929,4.293268182,3.039011018,2,5.424901345,3.067237024,9.54449217,5.505204436,8.077536675,6.21018169,2,2,2
Up,AC130895.1,8.665256221,1.24E-08,NA,NANA,NA,3.964514162,4.767817404,6.069939271,6.219783515,5.320760264,5.966356313,6.8291028,6.233317181,4.774820229,6.077545444,4.87741793,4.202135115,3.561524859,4.791246753,2,2,2
Up,ENSG00000276180,8.653695319,1.48E-18,H4C9,6p22.1,protein_coding,10.95880871,7.684747576,9.372575904,8.451295775,7.872607979,8.078352462,9.37113799,8.027046341,8.751526754,5.021516535,7.370069738,9.610923841,10.06238299,8.577412932,2.354054815,2.511983174,2.363228869
Up,AP003680.1,8.653629656,2.29E-07,NA,NANA,NA,3.714039411,6.585601935,3.235014154,4.243070252,5.191489417,4.724350208,3.039011018,5.527900911,5.620377717,5.980767721,5.598078232,4.776650969,3.561524859,7.533510289,2,2,2
Up,ENSG00000243319,8.647006414,1.61E-05,FGF14-IT1,13q33.1,lncRNA,3.026246778,5.735395157,3.235014154,2.271959108,4.761394344,3.880640875,2,2.32287965,4.69026366,6.211531206,8.200701119,4.129777112,6.15827365,4.843937167,2,2,2
Up,ENSG00000263642,8.645686295,1.06E-07,MIR4802,4p14,miRNA,3.293609595,4.497896937,6.251806503,6.372074855,5.46758909,5.63935998,6.71784889,6.676990812,5.6653717,5.287373576,4.526382684,4.271036688,2.773737535,3.730058582,2,2,2
Up,AC026310.1,8.632126341,3.62E-05,NA,NANA,NA,4.304374148,5.575825786,2.927940217,4.528887937,6.246698192,2,2,4.46332038,5.890503185,4.695344106,2.931233264,3.887992662,2.438129562,8.29942925,2,2,2
Up,ENSG00000133800,8.628536328,3.67E-07,LYVE1,11p15.4,protein_coding,7.086089782,3.515735475,2,5.216897877,5.675264741,4.363312868,5.771655622,6.528107203,4.454262496,6.334124053,4.137797017,5.717582661,3.376740405,5.43090507,2,2,2
Up,AC011933.2,8.625382632,2.32E-18,NA,NANA,NA,6.826262472,7.306827162,9.105777517,9.602439167,8.482532634,9.046502654,9.576426471,8.947227448,8.079389712,10.60685989,7.082162681,8.242853397,5.925417076,7.881060651,2.503065652,2.191566477,2.363228869
Up,AP000915.2,8.6230192,2.37E-07,NA,NANA,NA,5.116317976,2.763234881,6.787926191,6.522891568,4.932984268,6.136029152,6.160040588,5.289667114,4.64605125,6.029967926,3.708082796,5.880792704,3.274641306,2.825761993,2,2,2
Up,ENSG00000283802,8.60855593,2.77E-08,ADAMTS2,CHR_HG30_PATCH,protein_coding,6.957210903,4.007769289,10.59560593,6.986504789,7.851365788,5.920625824,5.771655622,11.1417342,5.070781317,7.468223291,4.137797017,11.16968745,4.619477888,7.942754358,2.638116342,2.511983174,2
Up,ENSG00000162771,8.597687209,3.72E-07,FAM71A,1q32.3,protein_coding,2.271836495,6.80539367,3.488060135,3.802960962,4.341350516,3.150082844,5.771655622,5.981730215,4.64605125,5.287373576,6.671658271,5.615298033,6.21450633,5.396041892,2,2,2
Up,ENSG00000279078,8.59564536,1.10E-08,SND1-IT1,7q32.1,lncRNA,4.810025308,5.603676639,6.922822261,6.762255374,6.110285769,7.041977949,7.803499989,6.46396749,6.117939397,7.127547075,5.395406504,5.56130115,4.885035371,4.356100172,2,2.191566477,2
Up,ENSG00000262217,8.592537427,3.80E-05,SLC5A8,CHR_HSCHR12_3_CTG2_1,protein_coding,5.183709819,6.693212907,5.389133935,2.271959108,5.877936184,4.430113682,2,3.002377711,5.999942488,2,8.817317406,2.744419226,7.991645028,6.483602767,2.187861428,2,2
Up,ENSG00000207041,8.589045687,2.23E-07,RNU6-3P,Xq27.1,snRNA,5.425614566,5.076863904,3.488060135,4.852676267,5.877936184,5.138045223,3.636746245,2.8093932,5.398493848,2.630133537,6.782774569,5.446837945,5.942166255,6.886619677,2,2,2
Up,ENSG00000199377,8.570043974,9.79E-08,RNU5F-1,1p34.1,snRNA,6.312395179,7.006554505,5.67052882,7.24509452,5.549010255,7.987012431,5.655695777,5.048570521,6.034652052,2.630133537,5.485772723,6.830974701,6.523592814,3.730058582,2.187861428,2,2
Up,ENSG00000241112,8.564816682,2.04E-09,RPL29P14,5q32,processed_pseudogene,4.242507246,5.575825786,4.681527138,5.703974347,5.791353956,4.875816458,6.881669583,5.811767556,4.774820229,4.812455238,5.822743209,4.823280101,5.195579548,5.360315327,2,2,2
Up,AC130456.7,8.558673065,1.58E-04,NA,NANA,NA,3.293609595,6.030373731,2.927940217,2,4.806242724,4.142068934,2,2,5.1987252,3.067237024,8.173768523,2.536251694,6.74019263,4.032059873,2,2,2
Up,AC016405.1,8.554798588,4.11E-08,NA,NANA,NA,4.039193248,6.009705092,5.564462623,6.773241486,6.47217664,6.032343891,6.881669583,8.139110302,5.890503185,6.585187678,5.195685943,4.517804304,4.127977611,6.67025007,2,2.191566477,2
Up,ENSG00000207493,8.552058119,1.36E-09,SNORA46,16q21,snoRNA,5.150407366,4.238447928,5.189511386,6.012889069,5.722827131,5.89720525,5.391405783,5.133492288,6.409993606,4.273204851,5.426161804,4.996044687,5.01737552,5.396041892,2,2,2
Up,ENSG00000153802,8.541613659,1.08E-05,TMPRSS11D,4q13.2,protein_coding,3.964514162,5.518457296,2.927940217,2,4.401046386,5.39372889,7.747949344,2.32287965,3.116884692,5.366117969,6.523088651,4.053597495,6.268629179,3.837904181,2,2,2
Up,ENSG00000200792,8.51979837,1.12E-07,SNORA80A,21q22.11,snoRNA,6.219108014,4.497896937,4.576296565,4.629043955,5.289512173,4.875816458,4.649406881,2.586548077,6.423152944,3.067237024,6.308760346,4.626975898,5.746273264,6.483602767,2,2,2
Up,ENSG00000229981,8.519109635,3.65E-04,LINC01435,10q25.1,lncRNA,5.150407366,2.948393634,2,2,3.43975316,2.792072235,2,2,3.240972708,7.604386203,7.629923042,5.615298033,5.707611578,3.347632735,2,2,2
Up,ENSG00000187536,8.514487977,8.87E-08,TPM3P7,2p23.3,processed_pseudogene,3.519085808,4.908440124,6.0306434,5.703974347,4.932984268,5.581760664,7.360473343,5.589318648,5.792501001,4.567879846,4.40811417,4.868449207,3.472089076,3.486679494,2,2,2
Up,ENSG00000228277,8.504619258,3.77E-05,UMLILO,4q13.3,lncRNA,2.871350845,4.767817404,2.537324753,2.500692683,4.145836859,3.300486713,2,3.002377711,5.167787167,3.402244509,7.5413908,3.233028716,7.751467738,5.286093202,2,2,2
Up,ENSG00000235142,8.501183691,1.07E-04,LINC02532,6q21,lncRNA,4.722090283,4.373996885,3.488060135,2,3.835567079,2.314816316,2,2,3.55972141,7.520801762,7.454547034,5.766128124,5.606166135,4.356100172,2,2,2
Up,ENSG00000158125,8.496101404,1.11E-06,XDH,2p23.1,protein_coding,4.852061288,5.227664895,3.488060135,2.500692683,4.279077529,3.781793089,6.465737571,3.002377711,3.820632321,7.127547075,6.86364448,5.533525429,5.303220524,4.203158703,2,2,2
Up,ENSG00000283160,8.471907712,4.06E-07,MIR4521,17p13.1,miRNA,5.726098933,4.238447928,2.537324753,4.476075765,4.145836859,4.219648425,3.636746245,4.003565098,5.501341855,3.402244509,6.258376286,6.315304809,6.241821543,6.861282726,2,2,2
Up,AL162578.1,8.468171336,9.81E-08,NA,NANA,NA,2.500483405,4.307813766,6.0306434,6.085201151,4.891961899,6.175502988,6.658829975,5.785766186,4.774820229,5.366117969,5.426161804,4.129777112,4.345037619,3.730058582,2,2,2
Up,AP003086.3,8.439087606,2.47E-06,NA,NANA,NA,5.558497257,4.497896937,2.537324753,6.522891568,5.086317918,2.573089984,3.039011018,7.243030583,5.398493848,5.644072361,3.895580337,3.597363912,3.045820324,6.017202958,2,2,2
Up,ENSG00000233040,8.434043117,6.44E-08,FAM204BP,1q31.3,processed_pseudogene,3.885757382,4.165577728,5.861793194,5.584320051,4.513502697,5.966356313,6.93238816,5.862405316,5.709004772,5.644072361,4.279277505,4.202135115,3.872375626,3.613495145,2,2,2
Up,AL078604.4,8.42409171,7.98E-06,NA,NANA,NA,3.619853155,4.86307198,2.537324753,4.852676267,4.932984268,3.561118953,3.039011018,7.91756211,4.854694112,4.567879846,4.061488961,3.364964204,2.438129562,6.655585971,2,2,2
Up,ENSG00000145864,8.418227544,4.64E-06,GABRB2,5q34,protein_coding,5.116317976,4.165577728,2.537324753,3.714535692,4.513502697,4.219648425,2,3.324780878,4.108205773,7.829500533,6.076460267,5.813093111,5.563502609,3.730058582,2,2,2
Up,AC084871.1,8.415742417,9.05E-09,NA,NANA,NA,5.248093613,5.709995994,4.056220031,4.767336623,5.650882313,5.748087314,4.383849221,6.048858104,4.930376854,4.428052843,4.687381522,4.72846426,4.442434796,6.595391998,2,2,2
Up,ENSG00000248383,8.406143599,9.29E-05,PCDHAC1,5q31.3,protein_coding,4.242507246,5.657815495,2.927940217,2,3.919610773,3.150082844,2,2,4.291585357,5.021516535,8.010855396,4.912246948,6.281848483,4.120144272,2,2,2
Up,ENSG00000197238,8.392311828,4.98E-09,H4C11,6p22.1,protein_coding,5.726098933,5.603676639,5.67052882,4.579834911,5.011687226,5.177464682,6.242748499,4.588923178,5.946260313,3.402244509,4.832203707,4.399690162,5.667885231,5.081888256,2,2,2
Up,ENSG00000244642,8.381740242,2.94E-07,RN7SL396P,8q24.12,misc_RNA,3.410748135,5.809015067,5.948687125,5.814460302,5.439394512,5.799524983,6.8291028,4.091097756,6.068546124,3.067237024,3.804875402,3.797469162,3.645738482,4.203158703,2,2,2
Up,ENSG00000206073,8.380529033,2.09E-05,SERPINB4,18q21.33,protein_coding,4.039193248,5.116067474,4.056220031,2,4.341350516,4.219648425,3.039011018,3.002377711,2.474663246,5.440785918,7.643073774,3.364964204,6.986148529,4.736558782,2,2,2
Up,ENSG00000142178,8.374365438,2.07E-06,SIK1,21q22.3,protein_coding,4.177867983,5.331246234,2,3.29403227,4.566605823,5.799524983,3.636746245,6.691067804,5.136171115,4.920769468,6.037153022,4.053597495,2.773737535,6.848445408,2,2,2
Up,ENSG00000136542,8.363386913,1.03E-09,GALNT5,2q24.1,protein_coding,5.39750352,8.244938166,6.922822261,3.411193517,7.265522612,6.79825069,6.072301226,5.213691952,7.764854445,7.787200394,9.785928634,5.880792704,8.57575414,6.017202958,2,2.191566477,2.363228869
Up,ENSG00000224822,8.361168158,9.10E-07,THRB-IT1,3p24.2,lncRNA,3.166112863,5.076863904,6.18178608,3.802960962,4.566605823,4.219648425,3.039011018,3.324780878,5.525947733,5.287373576,6.794608676,3.597363912,6.885825929,4.032059873,2,2,2
Up,ENSG00000144191,8.349401179,4.52E-05,CNGA3,2q11.2,protein_coding,4.363696753,5.901672294,2,2.271959108,4.932984268,3.880640875,2,2,5.450834147,5.70593162,7.5413908,4.954754147,5.584992073,4.679715807,2,2,2
Up,AC073172.1,8.347637877,5.88E-06,NA,NANA,NA,3.410748135,4.61199278,2.537324753,4.039733428,3.746322937,3.300486713,3.039011018,5.527900911,5.167787167,5.115685075,5.955172004,5.476316334,2.438129562,7.721251095,2,2,2
