"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","NSIP_73","NSIP_117","NSIP_122","NSIP_173","NSIP_179","NSIP_187","NSIP_197","NSIP_203","NSIP_80","NSIP_63","NSIP_81","NSIP_82","NSIP_84","NSIP_93","IPF_182","IPF_202","IPF_92"
"Up","AC004158.1",5.66745268719287,"8.90e-02",NA,"NANA",NA,3.76138446399819,2.27962952404498,2,2.25235071303328,2,2,2,2,2.24076954699737,5.89658520194526,2.72130945167928,5.0355017252828,3.50807619939805,3.41649592913784,2,2,2
"Up","ENSG00000198670",5.66472434112932,"6.23e-02","LPA","6q26","protein_coding",3.67402985456735,2.27962952404498,2.50331830210367,2,2.26068828249103,2.73869869445858,2,2,2.24076954699737,5.84770107485511,4.08521688171898,4.44536383967442,3.74299670737285,2.96637299483117,2,2,2
"Up","ENSG00000278570",5.6567245214189,"5.54e-02","NR2E3","15q23","protein_coding",3.13429753631896,2,2,2.46706319417919,2.99295015299667,2.73869869445858,2.96515226467177,2,2.62748389653321,5.31199202137577,5.16998256615279,4.32858986993366,3.50807619939805,2.56263180969811,2,2,2
"Up","ENSG00000235026",5.65113592466774,"4.84e-02","DPP10-AS1","2q14.1","lncRNA",3.58104310308973,3.54841104275185,3.41677511362933,2,2.84173207925936,2.73869869445858,2,2.30027309215264,3.89698545449026,6.71729444222586,4.77359549853444,5.14315475665894,4.176624684642,3.53995003267867,2,2,2.21349274652398
"Up","ENSG00000254862",5.65031405541821,"7.31e-02","LGR4-AS1","11p14.1","lncRNA",3.4816475915303,3.43885970773827,2,2,2,2.53184805551954,2.96515226467177,2.30027309215264,2,6.03402156641797,4.29044404356822,3.04174861177348,3.66886036335252,2.56263180969811,2,2,2
"Up","AP000229.1",5.64994076554985,"7.58e-02",NA,"NANA",NA,3.25960551560914,2.71514603056515,2.50331830210367,2.25235071303328,2,2,2,2,2.24076954699737,6.15949648004918,3.32974444117907,4.38815801565584,3.4204236264327,2.96637299483117,2,2,2
"Up","ENSG00000135097",5.64514132399806,"5.52e-02","MSI1","12q24.31","protein_coding",4.42816758448784,2.71514603056515,2,2,2.26068828249103,2.91957656532484,3.53830925783272,2,2.24076954699737,4.31309941490866,4.72723955359533,4.79261381503152,4.06544058356791,2.77858002903295,2,2,2
"Up","AC005165.1",5.63481457380681,"7.37e-02",NA,"NANA",NA,3.58104310308973,2,3.97169646135579,2,2.26068828249103,2.29029464815903,2,2.30027309215264,2,5.84770107485511,3.32974444117907,4.55338961863293,3.4204236264327,2.77858002903295,2,2,2
"Up","AL359915.1",5.63424702056062,"5.70e-02",NA,"NANA",NA,4.42816758448784,2.27962952404498,2,2.25235071303328,2.99295015299667,2.29029464815903,2,2,3.66878783167034,5.38232859503352,4.00976383386581,3.82412888300867,4.32881874119187,2.3085712000615,2,2,2
"Up","ENSG00000164796",5.63203448833464,"9.85e-02","CSMD3 ENSG00000164796","8q23.3","protein_coding",4.62733562955468,2,2,2,2.99295015299667,2,2,2,2.24076954699737,8.48093195890601,3.66095563470484,5.7313101564816,4.06544058356791,3.85729866420922,2,2,2
"Up","AC062028.1",5.61914328396871,"5.68e-02",NA,"NANA",NA,4.13295960267193,2.27962952404498,2,2.25235071303328,2.26068828249103,2,2.96515226467177,2.30027309215264,2.4470454608871,5.63369853551754,3.32974444117907,4.55338961863293,3.88073470003126,3.28148059985997,2,2,2
"Up","ENSG00000198183",5.60947076272581,"4.35e-02","BPIFA1","20q11.21","protein_coding",12.1311132508568,12.148487175682,11.7630801030718,3.8011184580857,9.41890728982535,7.92972975536198,7.485568500974,3.91706116714722,8.12962627881093,4.89732374772934,15.4786601710923,9.20276344720679,14.6558403898277,13.1159188778844,4.95366988657462,5.78042534283013,8.41837059558678
"Up","ENSG00000230316",5.60638417088721,"8.01e-02","FEZF1-AS1","7q31.32","lncRNA",2.48374838898409,2.71514603056515,2,2,2,2.29029464815903,2,2,2.78784292048878,4.89732374772934,5.20423229691379,4.83604210192861,3.12011877141097,3.94926092785032,2,2,2
"Up","ENSG00000237515",5.59758533593225,"4.77e-02","SHISA9","16p13.12","protein_coding",4.13295960267193,4.45721226629272,2.50331830210367,2.25235071303328,3.36982998454896,2.91957656532484,2,2,3.89698545449026,6.63325527190374,6.0313987662169,5.2433295755893,7.10989620543292,3.94926092785032,2.52135378127656,2,2
"Up","ENSG00000226962",5.56410659774081,"5.58e-02","RAC1P6","7q31.2","processed_pseudogene",3.58104310308973,3.74532958689302,2,2,2.67278775214458,2.29029464815903,2,2.30027309215264,3.06332117327356,4.79789354986234,4.94542109626866,2.70949607783665,4.74428581506021,2.56263180969811,2,2,2
"Up","ENSG00000036530",5.55931858340188,"3.97e-02","CYP46A1","14q32.2","protein_coding",4.95834661252148,3.74532958689302,3.17146965084859,2.46706319417919,3.36982998454896,3.08028247486459,2.96515226467177,2,4.42194948525456,6.7707184922074,6.89520797180334,5.61146123216047,5.12309476119519,3.75907289273111,2.52135378127656,2,2
"Up","ENSG00000240280",5.55753178268754,"4.43e-02","TCAM1P","17q23.3","transcribed_unitary_pseudogene",3.25960551560914,2.27962952404498,3.41677511362933,3.33866459066585,2.26068828249103,2.53184805551954,3.53830925783272,2.76054666914731,2.4470454608871,5.74466418781583,2.51848663947085,4.32858986993366,3.12011877141097,2.56263180969811,2,2,2
"Up","ENSG00000221716",5.55731239672233,"6.09e-02","SNORA11","Xp11.21","snoRNA",10.7878960438462,4.56542947682037,5.56732914484218,3.54174466509382,5.12498237426877,3.47670315033788,2,2.30027309215264,4.98215681349549,6.1990082045474,12.9667260603492,9.75294056123409,12.5480843704653,11.3760230454279,4.01689213940503,6.12282668132874,3.8919488686414
"Up","ENSG00000162761",5.54593109742142,"9.27e-02","LMX1A ENSG00000162761","1q23.3","protein_coding",3.58104310308973,2.27962952404498,2,2,2.48140256247077,2,2,2,2.24076954699737,5.98964843466949,3.32974444117907,4.60451325830629,2.87838829439902,2.96637299483117,2,2,2
"Up","ENSG00000204682",5.5428263069321,"3.08e-02","MIR1915HG","10p12.31","lncRNA",3.84375041131145,5.12098099755193,3.80934059627514,2.25235071303328,3.91559810809784,3.69104279923128,2.96515226467177,2.30027309215264,4.72907550722654,4.45040165759426,7.93335561152035,3.73516994854597,5.74492993720941,4.0357108280482,2.28410037084381,2,2
"Up","ENSG00000127530",5.53895639623643,"9.26e-02","OR7C1","19p13.12","protein_coding",4.84293234267623,2.27962952404498,2,2,2,2.29029464815903,3.53830925783272,2,2,6.87197450303378,3.84587581432371,4.99775509354719,3.81350885706401,3.28148059985997,2,2.35967353075619,2
"Up","ENSG00000206069",5.53738041898647,"8.00e-02","TMEM211","22q11.23","protein_coding",2.67586855428415,3.65022747346483,2,2,2.26068828249103,2,2,2,3.58392848819135,5.38232859503352,4.86206484970964,3.04174861177348,4.176624684642,2.56263180969811,2,2,2
"Up","ENSG00000136011",5.53577279023429,"5.05e-02","STAB2","12q23.3","protein_coding",5.50559584471899,3.04922343122273,2.87573304495846,2,2.67278775214458,2.73869869445858,4.74709030938281,2,2.4470454608871,7.79650856753888,4.57850311190786,5.92475235630088,4.12210344654054,4.74921951379496,2.28410037084381,2.35967353075619,2
"Up","ENSG00000125851",5.53258534527047,"7.31e-02","PCSK2","20p12.1","protein_coding",4.0659091460829,2.27962952404498,3.17146965084859,2,2.48140256247077,2,2,2,2.4470454608871,5.63369853551754,3.32974444117907,4.74783755963818,3.00431050919825,2.77858002903295,2,2,2
"Up","ENSG00000197705",5.52397061829033,"6.65e-02","KLHL14","18q12.1","protein_coding",3.25960551560914,2.71514603056515,2.87573304495846,2,2,2.73869869445858,4.5264063487638,2,2.24076954699737,5.57484177895166,3.32974444117907,4.38815801565584,2.2236253101389,2.96637299483117,2,2,2
"Up","ENSG00000109832",5.51732692079028,"6.66e-02","DDX25","11q24.2","protein_coding",4.62733562955468,2.5137598066657,2,2,2.48140256247077,2.29029464815903,2,2.54868811505941,2.24076954699737,6.96658752158056,3.75637651047303,5.68455841646457,3.50807619939805,3.28148059985997,2,2,2
"Up","ENSG00000248995",5.51626120630729,"6.89e-02","LINC02231","12q14.3","lncRNA",2.48374838898409,4.56542947682037,2,2,2.99295015299667,3.08028247486459,2,2,4.2117771610493,4.16134229352311,6.75205868562387,2.70949607783665,4.91435397961273,3.13251281674557,2,2,2.21349274652398
"Up","ENSG00000109738",5.50126161449362,"6.09e-02","GLRB","4q32.1","protein_coding",3.37489409606968,4.2779538906715,2,2,3.25480622776968,2.29029464815903,2,2,4.32068719088979,5.23804974499865,6.17647021357438,4.20152495814125,4.88190647332062,3.53995003267867,2.28410037084381,2,2
"Up","ENSG00000144868",5.48859582345451,"5.50e-02","TMEM108","3q22.1","protein_coding",4.0659091460829,2.71514603056515,2.50331830210367,2.25235071303328,2.26068828249103,2.73869869445858,2.96515226467177,2,2.78784292048878,6.71729444222586,4.67934453336611,4.91916323197049,3.94496696857019,3.41649592913784,2,2.35967353075619,2
"Up","ENSG00000118729",5.48150271830439,"8.77e-02","CASQ2","1p13.1","protein_coding",2.84538515825795,2.5137598066657,2,2,2.26068828249103,2,2,2,2.93214729939327,5.89658520194526,3.55877373681261,4.38815801565584,3.22731766755965,3.13251281674557,2,2,2
"Up","ENSG00000154118",5.47434092708189,"5.23e-02","JPH3","16q24.2","protein_coding",4.37376175605713,4.21288465617044,2.50331830210367,2,3.12981107002342,2.73869869445858,3.53830925783272,2,2.4470454608871,4.45040165759426,6.24387861043935,5.17732507843356,3.94496696857019,3.53995003267867,2,2.35967353075619,2
"Up","ENSG00000101349",5.47163955897727,"8.43e-02","PAK5","20p12.2","protein_coding",3.4816475915303,2.5137598066657,2,2,2.84173207925936,2,2,2,2.4470454608871,5.94386708637019,3.05736681705879,3.9079196026164,3.59070698905857,3.13251281674557,2,2,2
"Up","ENSG00000126785",5.45867107052177,"7.87e-02","RHOJ","14q23.2","protein_coding",3.76138446399819,2.71514603056515,2.87573304495846,2,2,2,2.96515226467177,2,2.24076954699737,5.89658520194526,3.55877373681261,3.64036309417449,2.87838829439902,2.96637299483117,2,2,2
"Up","ENSG00000037280",5.43666423099694,"6.89e-02","FLT4","5q35.3","protein_coding",4.76051831701177,2.27962952404498,2,2,2.48140256247077,3.87761866242279,5.52041786380177,2,2,4.79789354986234,4.47007980581416,5.75412989730553,3.88073470003126,3.53995003267867,2,2,2.21349274652398
"Up","ENSG00000117971",5.42569710457989,"7.67e-02","CHRNB4","15q25.1","protein_coding",4.42816758448784,2,2.87573304495846,2,2.26068828249103,3.69104279923128,4.93845271276077,2,2,6.54401623129827,3.19997414129679,4.87820121399645,3.4204236264327,2.96637299483117,2,2,2.21349274652398
"Up","ENSG00000139144",5.42246388750175,"6.26e-02","PIK3C2G","12p12.3","protein_coding",3.58104310308973,3.04922343122273,2,2,3.75557197830282,2.29029464815903,2,2.30027309215264,3.29453679788181,7.19870865733316,6.05035074943198,5.07228588384362,4.63170660645736,3.75907289273111,2,2,2.39942685388785
"Up","ENSG00000203963",5.39793550345155,"3.20e-02","C1orf141","1p31.3","protein_coding",4.84293234267623,7.73880473786344,4.68417045242146,2.46706319417919,2.48140256247077,5.43391559407823,2.96515226467177,2.30027309215264,2.4470454608871,5.94386708637019,9.86291123224473,4.55338961863293,8.93136958020133,4.98475988670849,2.28410037084381,2.35967353075619,2.71190683377629
"Up","ENSG00000125798",5.39367890807562,"4.22e-02","FOXA2","20p11.21","protein_coding",4.48059604452575,4.66609260640676,3.17146965084859,2.25235071303328,3.25480622776968,2.53184805551954,2,3.25596286232855,4.09396915521686,4.57576478400349,7.23044055345586,4.38815801565584,4.88190647332062,4.0357108280482,2,2,2.39942685388785
"Up","ENSG00000168754",5.3556422327444,"5.54e-02","FAM178B","2q11.2","protein_coding",3.99558992813558,4.51233531153081,2,2,2.48140256247077,3.08028247486459,5.10737928940623,2,3.74893182077465,4.89732374772934,7.00614237905434,4.44536383967442,5.095060954029,3.53995003267867,2,2,2.39942685388785
"Up","ENSG00000130176",5.34310046764366,"5.87e-02","CNN1","19p13.2","protein_coding",4.37376175605713,3.91856966577119,2,2,2.99295015299667,2.53184805551954,2,2.30027309215264,2.62748389653321,5.57484177895166,5.50828212618321,4.70162696879682,4.77994115205651,3.41649592913784,2,2.35967353075619,2
"Up","ENSG00000189212",5.33089992140307,"7.33e-02","DPY19L2P1","7p14.2","transcribed_unprocessed_pseudogene",4.0659091460829,3.04922343122273,2.50331830210367,2,2.99295015299667,2,2,2,3.39758669896708,6.66181573129556,4.29044404356822,4.32858986993366,3.88073470003126,3.28148059985997,2.28410037084381,2,2
"Up","ENSG00000196104",5.3291818448615,"5.19e-02","SPOCK3","4q32.3","protein_coding",4.25837893425759,3.74532958689302,2,2.46706319417919,3.47635639444225,3.08028247486459,2,2,3.18355605042243,6.82223465102054,7.27945407355302,4.83604210192861,6.53179693129476,3.65366763789285,2.28410037084381,2,2.39942685388785
"Up","ENSG00000223418",5.28089923249212,"6.65e-02","LIMK2P1","Xp22.2","processed_pseudogene",2,3.32030090373899,3.17146965084859,2.25235071303328,3.83780270217427,2.91957656532484,2,2,4.68900465501561,4.16134229352311,6.41448984767333,2.50943090095415,4.22916030854672,3.41649592913784,2.28410037084381,2,2
"Up","ENSG00000223941",5.26494963384311,"7.05e-02","LINC01014","3q26.32","lncRNA",2.67586855428415,4.61663882681066,2.50331830210367,2.25235071303328,2.99295015299667,2.73869869445858,2,2,4.2117771610493,3.57760902443798,6.45771998938366,2,4.37617989213747,3.65366763789285,2,2.35967353075619,2
"Up","ENSG00000153446",5.26450512757806,"1.81e-02","C16orf89","16p13.3","protein_coding",5.95796886938548,7.49377297389388,5.22487408736901,3.10224038515562,5.93164616143555,5.24333705316816,4.5264063487638,3.25596286232855,7.55307057852703,4.57576478400349,10.291079650708,5.0355017252828,9.42077477029987,7.20986512028552,3.56503976311573,2,3.4617438179318
"Up","KC6",5.25917276796876,"9.19e-02",NA,"NANA",NA,4.19703174090782,3.43885970773827,2,2,2.84173207925936,2,2,2,2.62748389653321,6.41573600530545,3.93014575339394,4.83604210192861,4.63170660645736,2.3085712000615,2,2.35967353075619,2
"Up","ENSG00000184471",5.24589059547571,"5.87e-02","C1QTNF8","16p13.3","protein_coding",2.84538515825795,3.43885970773827,2,2,3.47635639444225,3.22486764203519,2,2.30027309215264,4.47003428744554,3.79947476045818,6.22731947910754,4.06217844302941,4.42203555122283,3.65366763789285,2.28410037084381,2,2
"Up","ENSG00000280549",5.23982025170531,"5.32e-02","PADI3","CHR_HG2095_PATCH","protein_coding",3.67402985456735,2.27962952404498,3.41677511362933,2,3.12981107002342,3.22486764203519,6.10337866618775,2,3.06332117327356,4.69110003907667,3.93014575339394,4.70162696879682,4.06544058356791,3.41649592913784,2,2,2.21349274652398
"Up","ENSG00000018625",5.23459646154099,"8.84e-02","ATP1A2","1q23.2","protein_coding",4.13295960267193,2,2,2.46706319417919,2.26068828249103,2.53184805551954,2,2,2.24076954699737,6.44889115382469,4.22522577195585,5.27523290163392,3.32709916259568,3.28148059985997,2,2,2.21349274652398
"Up","ENSG00000169876",5.23021596673371,"6.35e-02","MUC17","7q22.1","protein_coding",4.95834661252148,2.5137598066657,2,2.25235071303328,2,2.91957656532484,3.53830925783272,3.38936987454512,2.24076954699737,6.1990082045474,3.55877373681261,4.87820121399645,3.00431050919825,3.65366763789285,2,2,2.21349274652398
"Up","ENSG00000155816",5.2070021326282,"4.85e-02","FMN2","1q43","protein_coding",4.76051831701177,3.91856966577119,2.50331830210367,2.46706319417919,4.62042301745455,2.91957656532484,2,2,4.561647541995,7.32907940487261,7.92311005684461,5.0355017252828,6.17805629218326,4.89510376816279,2.90350334418611,2,2
"Up","ENSG00000283703",5.20421182090158,"5.05e-02","VSIG10L2","11q24.2","protein_coding",3.76138446399819,3.54841104275185,3.62636927522772,2,3.47635639444225,2.91957656532484,2.96515226467177,2,3.4937640460329,5.94386708637019,6.05035074943198,4.87820121399645,5.78056955364437,4.11727199874549,2,2,2.39942685388785
"Up","ENSG00000086696",5.19885299025199,"7.06e-02","HSD17B2","16q23.3","protein_coding",4.88243859046041,2.89183327351249,2,2.25235071303328,2.26068828249103,2.29029464815903,2,2,2.4470454608871,7.21806998781704,5.39423157991551,5.17732507843356,5.35353858251001,3.94926092785032,2,2.35967353075619,2.21349274652398
"Up","ENSG00000186493",5.19626987694185,"5.32e-02","C5orf38 ENSG00000186493","5p15.33","lncRNA",3.58104310308973,3.54841104275185,2.87573304495846,2,2.84173207925936,3.08028247486459,2.96515226467177,2,4.2117771610493,3.79947476045818,5.89126936907881,4.32858986993366,4.84871236965025,3.13251281674557,2,2,2.21349274652398
"Up","ENSG00000135697",5.19187793757515,"5.87e-02","BCO1","16q23.2","protein_coding",3.37489409606968,4.21288465617044,2.50331830210367,2,3.12981107002342,2.73869869445858,3.53830925783272,2,2.78784292048878,5.69024797151762,5.06206666811626,4.32858986993366,4.77994115205651,2.3085712000615,2,2,2.21349274652398
"Up","ENSG00000236780",5.18930441802658,"6.68e-02","LINC01829","2p14","lncRNA",4.58006158768403,2.71514603056515,2,2.25235071303328,2.48140256247077,3.08028247486459,2.96515226467177,2,2.4470454608871,6.44889115382469,3.05736681705879,4.60451325830629,3.66886036335252,3.53995003267867,2.28410037084381,2,2
"Up","ENSG00000096088",5.18713985805245,"5.19e-02","PGC ENSG00000096088","6p21.1","protein_coding",5.45408434139158,3.19111964002649,5.46195836638048,2.25235071303328,2.26068828249103,3.47670315033788,2,3.72847557298248,3.18355605042243,5.23804974499865,3.32974444117907,7.49322494263975,4.32881874119187,2.56263180969811,2,2.64733385721486,2
"Up","ENSG00000135454",5.17729829990058,"7.67e-02","B4GALNT1","12q13.3","protein_coding",3.92166683266627,2,2.50331830210367,2.25235071303328,2.48140256247077,2,2.96515226467177,2,3.06332117327356,6.03402156641797,3.44879915358717,5.68455841646457,3.66886036335252,3.65366763789285,2.28410037084381,2,2
"Up","ENSG00000288318",5.16459356860332,"5.93e-02","PALM3","CHR_HG109_PATCH","protein_coding",4.0659091460829,2.89183327351249,3.41677511362933,2.25235071303328,2.48140256247077,2.29029464815903,2,2,3.18355605042243,5.44939483082383,5.16998256615279,5.33699800000622,3.81350885706401,3.13251281674557,2,2,2.21349274652398
"Up","ENSG00000180638",5.16440742813141,"7.43e-02","SLC47A2","17p11.2","protein_coding",5.19639139488373,2.89183327351249,2,2.46706319417919,2.67278775214458,2.53184805551954,2,2,2.24076954699737,5.98964843466949,4.29044404356822,4.9589942652003,3.59070698905857,2.56263180969811,2,2,2.21349274652398
"Up","ENSG00000011332",5.1632827026724,"5.94e-02","DPF1","19q13.2","protein_coding",4.37376175605713,3.04922343122273,2.50331830210367,2.25235071303328,2.26068828249103,2.29029464815903,2.96515226467177,2,2.4470454608871,5.38232859503352,5.16998256615279,4.91916323197049,4.59213954429702,3.53995003267867,2.28410037084381,2,2
"Up","AC005537.1",5.12502205703684,"7.66e-02",NA,"NANA",NA,3.99558992813558,3.04922343122273,2,2.25235071303328,2.84173207925936,2.29029464815903,2,2,3.06332117327356,5.98964843466949,5.58826753592262,4.26645586239192,3.22731766755965,2.3085712000615,2.28410037084381,2,2
"Up","ENSG00000248673",5.10113672331414,"5.17e-02","LINC01331","5q13.3","lncRNA",3.84375041131145,2.71514603056515,3.17146965084859,3.10224038515562,2.99295015299667,2.91957656532484,3.53830925783272,3.62405284724942,2.24076954699737,6.07707053498626,3.32974444117907,5.0355017252828,3.12011877141097,2.3085712000615,2.28410037084381,2,2
"Up","ENSG00000113578",5.09435617185291,"8.90e-02","FGF1","5q31.3","protein_coding",3.58104310308973,2.27962952404498,2,2.25235071303328,2,2,2.96515226467177,2.30027309215264,2.24076954699737,6.38180094657299,3.84587581432371,5.0355017252828,3.22731766755965,3.75907289273111,2,2,2.21349274652398
